ahe;year;bachelor;female;age
22,03525734;2008;0;0;31
19,23077011;2008;0;0;32
24,03846169;2008;0;0;30
24,03846169;2008;0;1;26
28,84615326;2008;0;0;25
18,26922989;2008;1;0;28
19,23077011;2008;1;1;27
15,38461494;2008;1;0;29
17,30769157;2008;1;1;34
14;2008;0;0;28
4,408653736;2008;0;0;28
17,01922989;2008;0;0;32
17,5;2008;0;0;25
11,58653831;2008;0;0;34
17,30769157;2008;0;0;27
14,82371807;2008;0;0;25
13,46153831;2008;0;0;32
13,46153831;2008;1;1;30
51,28205109;2008;0;0;30
14,42307663;2008;0;0;25
19,61538506;2008;0;0;33
12,82051277;2008;0;0;31
8,653845787;2008;0;1;26
21,15384674;2008;0;0;28
22,43589783;2008;0;0;32
41,34615326;2008;1;0;34
10,48951054;2008;0;0;33
15,59829044;2008;1;0;25
13,46153831;2008;0;1;26
12,47401237;2008;0;1;32
12,98076916;2008;0;1;33
9,807692528;2008;0;1;29
22,5;2008;0;0;25
31,25;2008;1;1;27
12,25961494;2008;0;0;26
53,84615326;2008;0;0;31
18,13186836;2008;0;0;30
40,86538315;2008;1;0;31
14,23076916;2008;0;0;30
19,14455223;2008;0;0;30
16,82692337;2008;0;0;32
54,9450531;2008;0;0;28
11;2008;0;1;33
10,2564106;2008;0;0;27
22,69230843;2008;0;0;30
11,77394009;2008;0;1;29
17,3073082;2008;0;0;30
15,38461494;2008;1;0;26
20,12522316;2008;0;0;27
21,15384674;2008;1;1;26
26,04166603;2008;0;0;30
22,72727203;2008;0;0;27
10,296875;2008;0;0;28
43,26922989;2008;0;0;27
9,005768776;2008;1;1;33
15,24807739;2008;0;1;28
9,840000153;2008;1;1;31
8,653845787;2008;1;0;27
25;2008;1;1;31
15,73426533;2008;1;0;33
8,653845787;2008;1;0;27
21,36752129;2008;0;0;31
40,86538315;2008;1;0;28
19,23077011;2008;0;0;29
17,98077011;2008;0;0;27
16,48351669;2008;0;0;28
35,25640869;2008;0;0;27
10,41666698;2008;0;0;33
47,11538315;2008;1;0;29
17,30769157;2008;1;1;29
47,00854874;2008;1;0;29
17,78846169;2008;1;1;26
34,92063522;2008;1;0;31
19,23077011;2008;1;0;27
16,48351669;2008;1;1;32
21,15384674;2008;1;0;29
36,05769348;2008;1;0;30
31,25;2008;1;1;29
15,38461494;2008;0;0;31
15,38461494;2008;1;0;26
13,46153831;2008;1;1;27
24,03846169;2008;1;1;34
30;2008;0;0;34
18,50961494;2008;1;1;26
23,55769157;2008;1;1;30
31,25;2008;1;0;26
16,27219009;2008;1;0;28
12,36263752;2008;0;1;30
9,615385056;2008;0;1;29
15,38461494;2008;0;0;28
18,40659332;2008;0;1;26
16,82692337;2008;1;1;26
10,35503006;2008;0;0;32
32,69326782;2008;1;0;30
21,875;2008;0;0;26
16,34615326;2008;1;1;26
14,23076916;2008;1;0;30
19,23077011;2008;1;0;34
8,741258621;2008;0;0;27
20,7489872;2008;0;1;26
23,07692337;2008;1;0;27
17,71255112;2008;1;1;33
38,87070465;2008;1;0;32
21,92307663;2008;1;0;26
12,85714245;2008;0;1;31
14,14027119;2008;1;0;29
18,02884674;2008;1;1;33
18,74278831;2008;1;0;29
15,56776524;2008;0;0;31
9,615385056;2008;0;1;29
27,69230843;2008;1;1;31
8,995037079;2008;1;0;32
12,98076916;2008;1;0;31
12,01923084;2008;1;1;29
42,30769348;2008;1;0;27
19,23077011;2008;1;1;26
34,72222137;2008;1;1;32
15,14423084;2008;1;1;31
24,03846169;2008;0;0;31
47,00854874;2008;0;1;32
23,55769157;2008;0;1;27
7,396449566;2008;0;0;32
32,05128098;2008;0;0;29
8,653845787;2008;1;0;28
48,4375;2008;1;0;34
69,2307663;2008;1;1;34
19,23077011;2008;0;1;34
19,23077011;2008;1;0;34
9,615385056;2008;1;1;28
10,23076916;2008;1;0;29
10,57692337;2008;0;0;34
9,615385056;2008;1;1;32
28,46153831;2008;1;1;31
23,66863823;2008;1;1;25
14,42307663;2008;0;0;31
14,42403889;2008;0;0;30
26,44230843;2008;1;1;30
11,53846169;2008;0;0;26
22,5;2008;1;0;27
16,82692337;2008;1;1;26
26,70940208;2008;1;1;25
26,92307663;2008;1;0;30
28,84615326;2008;0;0;29
21,63461494;2008;0;1;30
16,82692337;2008;0;1;27
9,615385056;2008;0;1;29
12,01923084;2008;1;0;27
5,769230843;2008;0;0;34
11,09467411;2008;1;1;29
7,211538315;2008;1;0;28
24,03846169;2008;0;0;33
9,615385056;2008;1;1;33
14,42307663;2008;0;0;33
20,19230843;2008;1;1;34
20;2008;1;1;29
21,36752129;2008;0;0;29
7,451922894;2008;0;1;28
30,76922989;2008;1;0;33
7,211538315;2008;0;0;30
9,615385056;2008;1;1;26
32,05128098;2008;1;0;25
34,61538315;2008;1;0;26
19,23077011;2008;1;0;27
15,86538506;2008;1;1;25
14,42307663;2008;0;0;31
10,98901081;2008;1;0;34
14,42307663;2008;1;1;31
39,66345978;2008;1;0;33
21,63461494;2008;1;0;26
48,07692337;2008;1;0;32
15,86538506;2008;1;0;26
16,82692337;2008;1;1;25
28,84615326;2008;1;1;26
11,53846169;2008;1;1;28
17,5;2008;1;0;28
6,923077107;2008;0;0;25
12,5;2008;0;1;27
21,63461494;2008;0;0;26
7,692307472;2008;0;1;32
23,07692337;2008;1;0;33
5,547337055;2008;0;0;28
4,444444656;2008;0;0;28
30,98290634;2008;1;1;34
72,11538696;2008;1;0;32
26,44230843;2008;1;1;26
37,01922989;2008;1;1;25
26,70940208;2008;1;1;28
20;2008;1;1;31
39,74359131;2008;1;0;33
18,46153831;2008;1;1;32
27,77777863;2008;0;0;33
15,625;2008;0;1;27
27,2435894;2008;0;0;32
12,10096169;2008;0;0;25
12,5;2008;1;0;28
20,19230843;2008;0;1;26
29,12087822;2008;1;0;25
32,96703339;2008;1;1;34
9,230769157;2008;0;0;32
12,5;2008;0;0;27
19,71153831;2008;1;0;29
38,88888931;2008;1;0;34
5,288461685;2008;0;0;27
28,55769157;2008;1;0;33
63,24786377;2008;1;0;34
20;2008;0;0;29
16,34615326;2008;0;0;25
19,23077011;2008;0;0;33
48,07692337;2008;1;0;32
24,03846169;2008;1;1;31
21,63461494;2008;0;0;33
7,211538315;2008;1;0;28
17,30769157;2008;1;0;34
11,53846169;2008;0;1;29
12,01923084;2008;0;0;25
8,974358559;2008;0;0;32
18,75;2008;0;1;31
17,5585289;2008;0;1;27
14,90384579;2008;0;1;32
38,46154022;2008;1;1;26
8,653845787;2008;0;1;34
23,55865479;2008;1;0;29
13,94230747;2008;0;0;26
10,9375;2008;0;0;26
15,10416698;2008;0;1;34
16,48351669;2008;0;0;30
25,64102554;2008;0;0;28
19,23077011;2008;0;0;30
16,82692337;2008;0;1;32
9,615385056;2008;1;1;34
36,44901657;2008;0;0;28
24,29543304;2008;0;0;26
19,23077011;2008;0;0;26
38,46154022;2008;1;1;32
17,78846169;2008;0;1;32
13,46153831;2008;1;1;29
9,890110016;2008;1;1;26
40,59828949;2008;1;0;34
25;2008;1;0;34
55,23731613;2008;1;0;34
12,01923084;2008;0;1;25
19,91758156;2008;0;0;32
9;2008;0;0;26
28,84615326;2008;1;1;33
24,61538506;2008;1;1;31
66,34615326;2008;1;0;34
31,51709366;2008;1;1;32
31,25;2008;1;1;30
5,769230843;2008;1;0;32
12,98076916;2008;0;1;30
10;2008;0;1;25
8,653845787;2008;0;1;28
17,77649498;2008;1;0;34
8,653845787;2008;0;0;34
30,76922989;2008;0;0;33
9,134614945;2008;0;1;30
15;2008;1;1;30
2,884615421;2008;1;1;31
28,84615326;2008;1;1;26
18,02884674;2008;0;1;25
21,53846169;2008;0;1;29
7,5;2008;0;1;30
11,53846169;2008;0;0;32
24,03846169;2008;0;0;34
19,23077011;2008;1;1;33
17,52136803;2008;0;0;30
7,067307472;2008;0;1;25
7,291666508;2008;0;0;33
6,730769157;2008;0;1;25
13,46153831;2008;0;1;31
16,82692337;2008;0;1;31
28,84615326;2008;1;0;31
14,90384579;2008;0;1;30
11,4285717;2008;0;0;31
12;2008;0;0;31
18,75;2008;0;0;30
5,769230843;2008;0;1;33
19,23077011;2008;1;1;31
27,5;2008;1;0;27
38,46154022;2008;1;0;34
8,653845787;2008;0;1;25
6,730769157;2008;0;1;29
10,98901081;2008;1;1;31
13,84615421;2008;0;0;29
10,57692337;2008;1;1;28
16,55982971;2008;0;0;34
8,07692337;2008;1;0;29
28,84615326;2008;1;1;29
5,769230843;2008;0;1;34
6,538461685;2008;0;0;28
11,17548084;2008;0;0;27
7,087500095;2008;0;1;26
17,1404686;2008;0;0;30
26,44230843;2008;0;0;28
16,34615326;2008;0;0;28
14,42307663;2008;0;0;31
25;2008;0;0;31
16,82692337;2008;0;1;31
9,616346359;2008;0;1;31
12,01923084;2008;0;0;32
19,23077011;2008;0;0;28
9,615385056;2008;0;1;27
9,615385056;2008;0;1;28
23,07692337;2008;0;0;32
18,75;2008;1;0;34
13,46153831;2008;0;1;27
8,653845787;2008;0;0;27
15,22435856;2008;0;1;33
19,23077011;2008;0;0;29
9,5;2008;0;0;26
12,01923084;2008;0;1;25
19,23077011;2008;0;0;25
18,26922989;2008;1;1;28
14,42307663;2008;0;0;28
28,84615326;2008;0;1;31
25,739645;2008;0;0;28
21,63461494;2008;0;0;29
8,012820244;2008;0;0;34
31,15384674;2008;0;0;33
12,98076916;2008;0;0;32
11,6185894;2008;1;1;34
7,578947544;2008;0;1;27
13,5;2008;0;0;29
19,23077011;2008;0;0;29
16,82692337;2008;0;1;28
19,23077011;2008;1;1;34
38,46154022;2008;0;0;34
21,63461494;2008;1;0;29
13,46153831;2008;1;0;34
43,26922989;2008;1;1;32
11,05769253;2008;0;1;30
14,00384617;2008;1;1;33
12,01923084;2008;0;0;31
15,93406582;2008;1;1;26
7,875;2008;0;1;28
9,615385056;2008;0;1;25
11,96581173;2008;0;0;33
25;2008;0;0;31
18,26922989;2008;1;1;30
19,23077011;2008;0;0;30
5,692307472;2008;0;1;30
21,63461494;2008;1;1;26
19,23077011;2008;0;0;32
24,03846169;2008;1;0;29
14,42307663;2008;1;1;27
25;2008;1;0;29
3,846153736;2008;1;0;34
23,07692337;2008;0;0;33
31,25;2008;1;1;32
19,36971092;2008;1;0;30
11,53846169;2008;0;1;28
12,5;2008;1;0;32
12,5;2008;1;1;29
21,15384674;2008;1;1;26
19,23077011;2008;0;0;30
9,615385056;2008;0;1;34
14,42307663;2008;1;1;32
11,53846169;2008;1;0;25
17,94871712;2008;1;0;28
17,30769157;2008;1;1;25
14,42307663;2008;1;0;30
33,65384674;2008;1;0;34
12,5;2008;0;0;33
16,5;2008;0;0;29
12;2008;0;1;33
38,46154022;2008;1;0;34
13,46153831;2008;0;1;25
19,23077011;2008;0;0;30
16,82692337;2008;0;0;29
19,69086456;2008;0;0;25
25,48077011;2008;1;0;34
20,60439491;2008;1;0;33
18,22916603;2008;1;1;33
10,2564106;2008;0;0;26
36,05769348;2008;1;0;26
17,8571434;2008;1;0;28
17,09401703;2008;1;1;25
8,20512867;2008;0;0;29
9,79020977;2008;0;1;33
17,06730843;2008;1;0;27
16,82692337;2008;1;0;27
16,02564049;2008;0;0;31
9,615385056;2008;0;1;29
14,9572649;2008;0;0;34
7,211538315;2008;0;1;29
14,42307663;2008;1;0;27
24,03846169;2008;1;1;33
25;2008;1;0;34
12,01923084;2008;0;0;31
26,44230843;2008;0;0;30
33,65384674;2008;0;0;32
26,44230843;2008;1;0;30
10,2564106;2008;1;0;26
38,46154022;2008;1;0;32
37,01922989;2008;1;1;28
42,20085526;2008;1;0;29
12,98076916;2008;0;0;33
16,89560509;2008;0;0;28
31,25;2008;0;1;25
36,29807663;2008;1;0;30
13,46153831;2008;0;1;26
32,05128098;2008;1;0;31
10,98901081;2008;1;0;32
9,615385056;2008;0;1;25
20,91836739;2008;0;0;33
20,19230843;2008;1;1;33
16,82692337;2008;0;0;33
57,69230652;2008;1;0;34
6,372115612;2008;0;1;28
9,615385056;2008;0;1;26
21,63461494;2008;0;0;29
19,78022003;2008;0;1;25
11,83431911;2008;0;0;26
23,07692337;2008;1;0;33
15,86538506;2008;0;0;31
16,34615326;2008;1;1;34
14,42307663;2008;0;0;26
44,71154022;2008;1;0;32
40,59828949;2008;1;0;33
17,30769157;2008;0;0;30
11,53846169;2008;0;1;33
2,003205061;2008;1;0;27
7,591093063;2008;0;1;28
7,211538315;2008;0;1;27
12,98076916;2008;0;0;30
22,89803314;2008;1;0;31
13,46153831;2008;0;0;26
19,23077011;2008;1;1;33
11,53846169;2008;0;0;28
11,05769253;2008;0;0;31
12;2008;0;0;28
8;2008;0;1;30
19,23077011;2008;1;0;27
29,12087822;2008;1;0;27
16,82692337;2008;0;0;28
4,634615421;2008;1;1;34
21,36752129;2008;0;0;30
8,935508728;2008;1;0;25
10,09615421;2008;0;0;29
15,86538506;2008;0;1;29
14,42307663;2008;1;1;31
19,23077011;2008;1;0;33
10,14423084;2008;0;1;28
15,38461494;2008;0;0;33
15,81196594;2008;1;0;31
6,410256386;2008;1;0;25
19,23077011;2008;0;0;30
8,741258621;2008;0;0;25
24,03846169;2008;1;0;26
21,63557625;2008;1;0;28
25,96153831;2008;0;0;30
15,06410217;2008;1;1;27
14,42307663;2008;0;0;31
15,38461494;2008;0;0;25
26,12000084;2008;0;0;27
16,27219009;2008;0;0;34
16,82692337;2008;0;0;30
18,46153831;2008;1;1;32
29,10577011;2008;1;0;34
29,32692337;2008;1;0;31
10,98901081;2008;0;1;28
17,78846169;2008;0;0;31
16,34615326;2008;1;1;27
23,65384674;2008;1;1;26
13,46153831;2008;0;0;28
11,4285717;2008;0;0;26
19,23077011;2008;0;0;31
18,26922989;2008;0;0;34
11,53846169;2008;1;1;27
10,57692337;2008;1;1;26
7,307692528;2008;0;0;32
45,67307663;2008;1;0;31
14,42307663;2008;1;1;32
17,30769157;2008;1;0;34
14,52991486;2008;1;1;26
8,097166061;2008;1;0;28
8,307692528;2008;1;0;26
43,26922989;2008;1;0;32
17,30769157;2008;1;0;31
12,01923084;2008;0;1;30
12,69230747;2008;0;0;25
25,43269157;2008;1;0;32
11,53846169;2008;0;1;25
19,23077011;2008;1;0;34
9,615385056;2008;0;0;30
12,01923084;2008;1;0;28
12,01923084;2008;1;0;28
12,01923084;2008;0;1;34
18,75;2008;0;0;25
21,63461494;2008;0;0;34
24,03846169;2008;0;0;29
9,625;2008;0;1;25
12,5;2008;0;0;32
15,86538506;2008;1;0;25
12;2008;0;0;26
7,211538315;2008;0;1;26
14,42307663;2008;1;1;25
38,46154022;2008;1;0;29
9,615385056;2008;0;1;31
9,615385056;2008;0;0;32
9,615385056;2008;0;0;28
9,615385056;2008;0;0;29
17,62820435;2008;1;0;34
13,18681335;2008;0;0;30
2,461538553;2008;1;0;32
28,84615326;2008;1;0;29
27,77777863;2008;0;0;29
13,94230747;2008;0;0;27
18,16239357;2008;0;0;32
20,67307663;2008;1;1;27
31,25;2008;1;0;29
5,439005375;2008;1;0;29
17,52136803;2008;1;1;34
12,01923084;2008;1;0;34
20,67307663;2008;0;1;32
9,615385056;2008;0;1;34
26,20192337;2008;1;0;28
64,10256195;2008;1;0;31
25,2530365;2008;1;1;28
16,82692337;2008;0;1;33
23,50427437;2008;0;0;34
27,47252655;2008;1;0;28
25,48077011;2008;0;0;29
12,01923084;2008;0;0;27
14,42307663;2008;0;1;28
29,80769157;2008;0;1;27
12,5;2008;1;1;27
19,23077011;2008;0;0;30
11,53846169;2008;0;0;27
12,69230747;2008;0;0;28
30,28846169;2008;0;0;33
13,46153831;2008;1;0;30
16,5;2008;0;0;28
11,53846169;2008;1;0;33
14,42307663;2008;1;0;25
7,692307472;2008;0;0;25
10,57692337;2008;1;0;26
11,53846169;2008;0;0;30
10,68376064;2008;0;1;34
12,01923084;2008;0;1;34
17,78846169;2008;0;0;29
28,84615326;2008;1;0;32
28,84615326;2008;1;1;31
38,46154022;2008;1;0;31
17,78846169;2008;1;0;32
32,69230652;2008;0;1;28
21;2008;0;0;28
24,03846169;2008;0;0;25
12;2008;0;0;34
12,98076916;2008;1;1;28
28,88888931;2008;1;1;28
18,02884674;2008;0;0;30
14,42307663;2008;0;0;25
27,77777863;2008;0;0;27
41,0256424;2008;0;0;32
14,42307663;2008;0;0;28
17,30769157;2008;1;0;34
26,22377586;2008;0;0;31
36,75213623;2008;0;0;25
17,78846169;2008;0;0;26
6,25;2008;0;1;33
41,0256424;2008;1;0;34
17,48251724;2008;0;0;34
11,53942299;2008;0;0;34
13,46153831;2008;0;0;26
57,69230652;2008;1;0;32
13,94230747;2008;1;1;33
17,30769157;2008;1;1;30
26,84294891;2008;1;0;34
17,08333397;2008;0;1;29
25;2008;0;1;34
20,67307663;2008;0;1;27
16,82692337;2008;0;0;28
28,84615326;2008;1;0;28
57,69230652;2008;0;0;26
5,769230843;2008;0;0;26
19,23077011;2008;0;0;29
12,01923084;2008;0;1;34
14,9572649;2008;1;1;30
16,82692337;2008;0;1;31
15,625;2008;0;0;28
26,44230843;2008;0;0;27
14,90384579;2008;0;1;25
14,42307663;2008;0;1;30
38,46154022;2008;0;0;30
13,94230747;2008;0;0;26
20,67307663;2008;1;1;28
17,30769157;2008;1;0;28
12,82051277;2008;1;1;28
19,23077011;2008;0;0;28
14,42307663;2008;0;1;26
16,97115326;2008;0;0;30
19,71153831;2008;1;1;29
16,82692337;2008;0;1;32
48,07692337;2008;1;0;28
9,615385056;2008;0;0;28
13,46153831;2008;0;0;28
13,94230747;2008;1;1;33
7,211538315;2008;1;1;25
13,82211494;2008;0;0;34
16,82692337;2008;1;1;29
12,01923084;2008;1;1;30
17,09401703;2008;1;0;26
16,82692337;2008;1;1;32
9,615385056;2008;0;0;27
18,26922989;2008;0;1;33
24,27884674;2008;1;1;30
21,63461494;2008;1;0;29
20,19230843;2008;1;1;29
14,42307663;2008;1;0;26
14,05325413;2008;0;1;25
15,73496532;2008;1;0;26
9,615385056;2008;0;0;29
12,01923084;2008;0;1;28
21,63461494;2008;1;1;34
24,03846169;2008;0;1;30
18,26922989;2008;1;0;25
34,61538315;2008;1;1;30
32,45192337;2008;1;0;29
21,63461494;2008;1;0;31
12,01923084;2008;1;1;33
9,375;2008;0;0;32
12,36263752;2008;0;0;27
8,846154213;2008;0;1;25
34,61538315;2008;1;1;28
32,05128098;2008;0;0;32
26,5625;2008;0;0;28
8,413461685;2008;1;1;33
27,47252655;2008;0;0;26
16,12980843;2008;1;1;25
46,15384674;2008;1;0;34
14,42307663;2008;0;0;29
9,615385056;2008;0;1;27
9,615385056;2008;0;0;28
14,42307663;2008;0;1;27
12,82051277;2008;0;0;29
32,69230652;2008;1;0;34
14,42307663;2008;0;1;33
16,82692337;2008;1;0;26
25;2008;0;0;27
9,615385056;2008;0;0;27
13,87019253;2008;0;0;30
15,86538506;2008;0;0;25
38,46154022;2008;0;0;30
13,46153831;2008;0;1;29
19,23077011;2008;0;0;27
11,53846169;2008;0;1;32
23,36538506;2008;0;0;29
23,07692337;2008;0;0;29
36,05769348;2008;0;1;29
14,3759613;2008;0;1;33
23,07692337;2008;0;0;30
20,19230843;2008;0;1;26
19,11764717;2008;0;0;25
8,5;2008;0;1;27
14,0625;2008;1;1;28
28,84615326;2008;0;0;31
26,70940208;2008;1;1;29
8,125;2008;0;0;27
13,16586494;2008;0;1;29
13,94230747;2008;0;0;34
22,97008514;2008;1;1;26
19,23077011;2008;0;1;32
8,876068115;2008;0;0;33
8,125;2008;0;0;28
23,07692337;2008;0;0;30
8,823529244;2008;0;0;33
20,48077011;2008;1;0;30
17,30769157;2008;0;1;31
33,65384674;2008;1;0;29
26,44230843;2008;1;1;29
16,82692337;2008;1;1;27
2,48673749;2008;0;1;29
11,21794891;2008;0;0;30
8,493589401;2008;1;0;29
18,75;2008;0;1;32
24,78632545;2008;0;0;29
26,49572563;2008;0;1;34
19,6581192;2008;0;0;31
11,53846169;2008;0;0;28
15,86538506;2008;1;1;28
38,33076859;2008;1;1;32
21,63461494;2008;0;0;30
18,26922989;2008;0;1;25
25,64102554;2008;0;0;28
19,69086456;2008;0;0;25
36,05769348;2008;1;0;29
11,53846169;2008;0;1;30
20,19230843;2008;1;0;30
25;2008;1;0;33
18,89338684;2008;0;0;29
15,76923084;2008;1;0;27
25,76922989;2008;1;0;28
7,211538315;2008;0;0;30
57,69230652;2008;0;0;26
14,82371807;2008;0;0;25
10;2008;0;0;26
24,03846169;2008;1;1;27
12,93706322;2008;0;1;34
13,46153831;2008;0;0;32
22,83653831;2008;0;0;34
21,4285717;2008;1;1;32
18,84615326;2008;0;0;33
23,07692337;2008;1;0;28
21,15384674;2008;1;1;34
10,41666698;2008;0;1;33
13,94230747;2008;0;0;26
19;2008;0;0;30
28,84615326;2008;1;0;29
14,42307663;2008;0;0;27
16,15384674;2008;1;1;25
13,41194344;2008;0;1;31
16,03846169;2008;1;0;25
35,57692337;2008;0;0;32
19,7368412;2008;1;1;29
16,48351669;2008;0;1;28
14,72027969;2008;1;1;32
29,56730843;2008;0;0;25
33,65384674;2008;1;0;31
21,63461494;2008;1;1;30
46,15384674;2008;1;0;31
26,5;2008;1;1;31
50;2008;0;0;30
30;2008;1;0;28
21;2008;1;1;25
48,07692337;2008;1;1;31
30,76922989;2008;1;0;34
21,63461494;2008;1;1;31
20,67307663;2008;1;1;27
14,42307663;2008;1;1;26
38,46154022;2008;1;0;32
30,38894272;2008;0;1;32
25,38461494;2008;1;1;30
21,15384674;2008;1;0;31
34,61538315;2008;1;1;28
20,19230843;2008;1;1;27
10,28571415;2008;0;1;34
28,84615326;2008;1;0;26
19,71153831;2008;1;1;27
32,05128098;2008;1;1;25
38,46154022;2008;1;0;25
37,5;2008;0;0;30
31,73077011;2008;1;1;30
15,38461494;2008;1;1;26
35,76922989;2008;1;0;27
25,82417488;2008;0;0;34
10,38461494;2008;1;0;26
9,790800095;2008;0;0;31
45,19230652;2008;1;0;31
42,06730652;2008;1;1;28
64,90384674;2008;1;1;26
22,11538506;2008;0;0;32
30,1455307;2008;1;1;27
37,69230652;2008;1;1;26
65,86538696;2008;1;1;30
14,89583302;2008;0;0;28
19,78022003;2008;0;1;30
2,403846264;2008;0;0;34
19,23077011;2008;0;1;29
30,76922989;2008;0;0;28
15,86538506;2008;0;1;30
14,42307663;2008;1;0;32
33,65384674;2008;1;0;34
29,38034248;2008;1;1;32
14,42307663;2008;0;1;30
14,42307663;2008;0;0;31
12,5;2008;0;0;29
16,82692337;2008;0;0;28
33,85416794;2008;1;0;27
24,03846169;2008;0;0;27
26,44230843;2008;1;1;29
13,70192337;2008;0;0;27
20,19230843;2008;1;0;25
5,769230843;2008;0;1;29
8,20512867;2008;0;0;29
13,46153831;2008;0;0;30
9,375;2008;0;0;29
19,71153831;2008;0;0;33
33,65384674;2008;1;0;34
28,84615326;2008;1;1;30
21,63461494;2008;1;0;31
19,23077011;2008;1;0;32
19,23077011;2008;0;0;28
9,615385056;2008;1;0;27
24,03846169;2008;0;0;29
9,8039217;2008;0;0;29
14,58333302;2008;0;0;29
25,48077011;2008;1;0;34
20,19230843;2008;0;0;34
15,86538506;2008;0;1;28
9,615385056;2008;0;1;34
21,97802162;2008;1;1;34
11,53846169;2008;0;0;30
16,48351669;2008;0;0;34
5,769230843;2008;1;0;28
4,807692528;2008;1;1;29
4,807692528;2008;1;0;29
4,807692528;2008;1;0;27
17,38461494;2008;0;0;30
20,7489872;2008;0;0;31
42,22407913;2008;1;0;33
8,391608238;2008;0;0;30
23,07692337;2008;0;0;34
21,63461494;2008;0;0;26
16,02564049;2008;0;0;31
14;2008;0;0;28
16,82692337;2008;0;0;34
15,38461494;2008;0;1;29
11,80576897;2008;1;0;34
23,66863823;2008;1;0;26
21,63461494;2008;1;0;28
11,05769253;2008;1;1;29
42,69230652;2008;1;0;34
26,06837654;2008;1;0;27
14,42307663;2008;0;1;30
14,94230747;2008;0;0;29
16,82692337;2008;0;0;33
13,46153831;2008;0;0;31
18,26922989;2008;0;0;25
14,66346169;2008;1;1;30
17,78846169;2008;0;0;31
8,928571701;2008;0;1;32
9,199999809;2008;0;1;26
29,80769157;2008;1;1;30
20,19230843;2008;1;0;34
27,20450211;2008;0;0;32
19,23077011;2008;0;1;34
5,366726399;2008;0;0;27
14,42307663;2008;0;0;31
11,25;2008;0;0;34
13,18681335;2008;0;1;29
21,92307663;2008;0;0;27
13,94230747;2008;0;0;26
28,5714283;2008;0;0;26
16,34615326;2008;1;0;30
9,615385056;2008;0;1;33
13,33333302;2008;0;0;27
19,23077011;2008;1;1;27
13,46153831;2008;1;1;32
13,46153831;2008;0;0;31
7,692307472;2008;0;0;28
17,30769157;2008;1;0;34
22,30769157;2008;0;0;30
18,26922989;2008;0;1;28
37,39316177;2008;1;0;25
19,71153831;2008;1;1;33
11,05769253;2008;0;1;27
20;2008;0;0;31
17,20647812;2008;0;0;32
11,53846169;2008;0;0;26
12,69230747;2008;1;1;34
11,53846169;2008;0;1;34
33,65384674;2008;0;0;28
5,769230843;2008;0;0;32
36,05769348;2008;0;0;33
10,57692337;2008;0;0;31
35,47008514;2008;1;1;32
18,26922989;2008;0;0;25
72,11538696;2008;0;0;28
12,01923084;2008;0;0;26
28,84615326;2008;0;0;30
18,26922989;2008;1;1;31
12,91208744;2008;0;0;30
18,19126892;2008;0;1;29
7,692307472;2008;0;0;28
15,38461494;2008;1;1;31
13,88888931;2008;0;1;30
12,98076916;2008;0;0;33
7,5;2008;0;0;26
11,53846169;2008;1;1;29
14,90384579;2008;1;0;28
12;2008;1;0;27
26,44230843;2008;1;1;29
10;2008;0;0;27
27,5;2008;1;0;33
10,57692337;2008;0;0;27
19,71153831;2008;1;1;29
25;2008;1;0;26
19,23077011;2008;1;0;28
21,92307663;2008;1;0;25
15;2008;1;1;34
7,211538315;2008;0;0;26
12,01923084;2008;1;1;31
19,23077011;2008;1;0;30
15,76923084;2008;0;0;30
28,84615326;2008;1;0;29
12,01923084;2008;0;0;33
17,30769157;2008;0;0;29
10;2008;0;1;29
23,07692337;2008;1;1;26
6,410256386;2008;0;1;34
9,615385056;2008;0;0;25
7,580174923;2008;0;1;34
24,61538506;2008;1;0;31
10,09615421;2008;0;1;25
22,11538506;2008;0;0;28
28,84663391;2008;0;0;32
24,03846169;2008;1;0;28
26,66666603;2008;1;0;32
9,199999809;2008;0;1;26
22,69230843;2008;1;1;28
15;2008;0;1;34
16,82692337;2008;0;1;30
9,616300583;2008;0;0;33
16,34615326;2008;0;0;29
15,86538506;2008;1;1;32
19,23077011;2008;1;0;32
30,76922989;2008;1;0;27
14,42307663;2008;1;1;29
15,86538506;2008;0;1;33
14,31126976;2008;0;1;30
37,60683823;2008;0;0;32
7,211538315;2008;0;1;29
13,73626328;2008;1;0;29
9,615385056;2008;0;1;31
13,46153831;2008;0;0;34
25,88757324;2008;0;0;30
28,84615326;2008;1;0;34
13,46153831;2008;0;1;28
16,82692337;2008;0;0;29
11,82692337;2008;1;0;25
29,56730843;2008;0;0;32
6,25;2008;1;0;26
14,42307663;2008;0;1;30
22,11538506;2008;0;1;33
18,26922989;2008;0;0;32
13,46153831;2008;0;0;33
14,42307663;2008;0;0;28
7,211538315;2008;0;0;30
22,11538506;2008;0;0;28
19,23077011;2008;0;0;26
31,25;2008;0;0;26
31,25;2008;0;1;26
25;2008;0;0;30
11,53846169;2008;0;0;26
19,23077011;2008;1;1;25
11,05769253;2008;0;0;32
10,2564106;2008;0;1;34
15,38461494;2008;1;1;29
13,94230747;2008;0;0;29
4,812259674;2008;0;0;30
15,38461494;2008;0;0;25
26,49572563;2008;1;0;30
20,62936974;2008;1;0;25
31,25;2008;1;0;34
3,846153736;2008;0;0;30
17,40384674;2008;1;0;29
14;2008;1;1;29
8,653845787;2008;0;1;34
47,00854874;2008;1;0;29
